0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
2099	bære	2.a	4.b	0.3838784694671631	0	0	8	0	1	1
2100	bære	2.a	4.c	0.4080890417098999	0	0	4	0	1	1
2101	bære	2.a	4.d	0.44118887186050415	0	0	1	0	1	1
2102	bære	2.a	5	0.3876405954360962	0	0	13	0	0	1
2103	bære	2.b	2.c	0.35737085342407227	0	0	4	1	0	1
2104	bære	2.b	2.d	0.32539308071136475	0	0	2	1	0	1
2105	bære	2.b	3.c	0.36715811491012573	0	0	4	0	1	1
2106	bære	2.b	3.d	0.3679056167602539	0	0	3	0	1	1
2107	bære	2.b	3.e	0.4497460722923279	0	0	2	0	1	1
2108	bære	2.b	4	0.3729555606842041	0	0	2	0	0	1
2109	bære	2.b	4.a	0.46494823694229126	0	0	3	0	1	1
2110	bære	2.b	4.b	0.4193428158760071	0	0	5	0	1	1
2111	bære	2.b	4.c	0.4418404698371887	0	0	1	0	1	1
2112	bære	2.b	4.d	0.4213886260986328	0	0	2	0	1	1
2113	bære	2.b	5	0.4446464776992798	0	0	10	0	0	1
2114	bære	2.c	2.d	0.18212157487869263	0	0	6	1	0	1
2115	bære	2.c	3.c	0.34653550386428833	0	0	0	0	1	1
2116	bære	2.c	3.d	0.31785857677459717	0	0	7	0	1	1
2117	bære	2.c	3.e	0.3650617003440857	0	0	6	0	1	1
2118	bære	2.c	4	0.41194623708724976	0	0	6	0	0	1
2119	bære	2.c	4.a	0.5041960775852203	0	0	1	0	1	1
2120	bære	2.c	4.b	0.4987931251525879	0	0	1	0	1	1
2121	bære	2.c	4.c	0.4606882929801941	0	0	3	0	1	1
2122	bære	2.c	4.d	0.5247774720191956	0	0	6	0	1	1
2123	bære	2.c	5	0.39181602001190186	0	0	6	0	0	1
2124	bære	2.d	3.c	0.3301311135292053	0	0	6	0	1	1
2125	bære	2.d	3.d	0.30122941732406616	0	0	1	0	1	1
2126	bære	2.d	3.e	0.3289225101470947	0	0	0	0	1	1
2127	bære	2.d	4	0.3541843891143799	0	0	0	0	0	1
2128	bære	2.d	4.a	0.42936235666275024	0	0	5	0	1	1
2129	bære	2.d	4.b	0.3813468813896179	0	0	7	0	1	1
2130	bære	2.d	4.c	0.3744152784347534	0	0	3	0	1	1
2131	bære	2.d	4.d	0.46491414308547974	0	0	0	0	1	1
2132	bære	2.d	5	0.32453590631484985	0	0	12	0	0	1
2133	bære	3.c	3.d	0.30064302682876587	0	0	7	1	2	0
2134	bære	3.c	3.e	0.33721160888671875	0	0	6	1	2	0
2135	bære	3.c	4	0.3794134855270386	0	0	6	0	1	1
2136	bære	3.c	4.a	0.45831143856048584	0	0	1	0	2	1
2137	bære	3.c	4.b	0.4648524522781372	0	0	1	0	2	1
2138	bære	3.c	4.c	0.3956122398376465	0	0	3	0	2	1
2139	bære	3.c	4.d	0.30959707498550415	0	0	6	0	2	1
2140	bære	3.c	5	0.35346436500549316	0	0	6	0	1	1
2141	bære	3.d	3.e	0.3273925185203552	0	0	1	1	2	0
2142	bære	3.d	4	0.3021823763847351	0	0	1	0	1	1
2143	bære	3.d	4.a	0.40893709659576416	0	0	6	0	2	1
2144	bære	3.d	4.b	0.34836024045944214	0	0	8	0	2	1
2145	bære	3.d	4.c	0.33903104066848755	0	0	4	0	2	1
2146	bære	3.d	4.d	0.35251855850219727	0	0	1	0	2	1
2147	bære	3.d	5	0.3220672011375427	0	0	13	0	1	1
2148	bære	3.e	4	0.3596559762954712	0	0	0	0	1	1
2149	bære	3.e	4.a	0.4550483822822571	0	0	5	0	2	1
2150	bære	3.e	4.b	0.4131123423576355	0	0	7	0	2	1
2151	bære	3.e	4.c	0.3952322006225586	0	0	3	0	2	1
2152	bære	3.e	4.d	0.44064807891845703	0	0	0	0	2	1
2153	bære	3.e	5	0.3763166069984436	0	0	12	0	1	1
2154	bære	4	4.a	0.40577369928359985	0	0	5	1	1	1
2155	bære	4	4.b	0.19684910774230957	0	0	7	1	1	1
2156	bære	4	4.c	0.3224320411682129	0	0	3	1	1	1
2157	bære	4	4.d	0.40251749753952026	0	0	0	1	1	1
2158	bære	4	5	0.37484997510910034	0	0	12	0	0	1
2159	bære	4.a	4.b	0.30519968271255493	0	0	2	1	2	0
2160	bære	4.a	4.c	0.25011903047561646	0	0	2	1	2	0
2161	bære	4.a	4.d	0.408489465713501	0	0	5	1	2	0
2162	bære	4.a	5	0.4182494878768921	0	0	7	0	1	1
2163	bære	4.b	4.c	0.20830392837524414	0	0	4	1	2	0
2164	bære	4.b	4.d	0.4111912250518799	0	0	7	1	2	0
2165	bære	4.b	5	0.3883671760559082	0	0	5	0	1	1
2166	bære	4.c	4.d	0.3621785640716553	0	0	3	1	2	0
2167	bære	4.c	5	0.35897815227508545	0	0	9	0	1	1
2168	bære	4.d	5	0.43955928087234497	0	0	12	0	1	1
2169	bøf	1	1.a	0.1593495011329651	1	0	5	1	0	0
2170	bøje	1	1.a	0.24314159154891968	0	0	3	1	0	1
2171	bøje	1	1.b	0.36090087890625	1	0	3	1	1	1
2172	bøje	1	1.c	0.3434688448905945	0	0	3	1	1	1
2173	bøje	1	2	0.22674328088760376	3	1	7	0	0	1
2174	bøje	1.a	1.b	0.315582811832428	0	0	0	1	1	1
2175	bøje	1.a	1.c	0.34471237659454346	0	0	0	1	1	1
2176	bøje	1.a	2	0.23460924625396729	0	0	10	0	0	1
2177	bøje	1.b	1.c	0.3602405786514282	0	0	0	1	2	0
2178	bøje	1.b	2	0.31606847047805786	2	0	10	0	1	1
2179	bøje	1.c	2	0.37842297554016113	0	0	10	0	1	1
2180	bølge	1	1.a	0.3728278875350952	1	0	6	1	0	1
2181	bølge	1	1.b	0.28244054317474365	2	0	6	1	1	1
2182	bølge	1	1.c	0.3202747106552124	1	0	6	1	1	1
2183	bølge	1	1.d	0.3960496783256531	0	0	3	1	1	1
2184	bølge	1.a	1.b	0.3436850309371948	1	0	0	1	1	1
2185	bølge	1.a	1.c	0.3808801770210266	0	0	0	1	1	1
2186	bølge	1.a	1.d	0.38552606105804443	0	0	3	1	1	1
2187	bølge	1.b	1.c	0.23602741956710815	2	0	0	1	2	0
2188	bølge	1.b	1.d	0.2688699960708618	0	0	3	1	2	0
2189	bølge	1.c	1.d	0.33207303285598755	0	0	3	1	2	0
2190	bølgegang	1	1.a	0.4699426293373108	0	0	1	1	1	1
2191	bønne	1	1.a	0.18904399871826172	3	0	1	1	0	1
2192	bønne	1	1.b	0.1655951738357544	3	0	4	1	0	1
2193	bønne	1	2.a	0.3193697929382324	0	0	1	0	0	1
2194	bønne	1.a	1.b	0.09293651580810547	4	0	3	1	0	1
2195	bønne	1.a	2.a	0.2998892068862915	0	0	0	0	0	1
2196	bønne	1.b	2.a	0.3030024766921997	0	0	3	0	0	1
2197	børste	1	1.a	0.10126763582229614	0	2	3	1	0	0
2198	børste	1	1.b	0.21422898769378662	4	0	1	1	1	1
2199	børste	1	2	0.2925436496734619	0	1	1	0	0	1
2200	børste	1	3	0.1804383397102356	2	0	2	0	0	1
2201	børste	1.a	1.b	0.362393319606781	0	0	4	1	1	1
2202	børste	1.a	2	0.2956796884536743	0	1	2	0	0	1
2203	børste	1.a	3	0.18897277116775513	0	0	1	0	0	1
2204	børste	1.b	2	0.40948253870010376	0	0	2	0	1	1
2205	børste	1.b	3	0.31854522228240967	2	0	3	0	1	1
2206	børste	2	3	0.2509914040565491	0	0	1	0	0	1
