idx	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
1802	fremtræden	1.a	2	0.7143140733242035	0	0	1	0	0	1
1803	fremvisning	1	1.a	0.7694289535284042	0	0	7	1	0	0
1804	fri	1	1.a	0.4509159326553345	0	0	0	1	1	1
1805	frihed	1	1.a	0.39347368478775024	0	0	26	1	0	0
1806	frihed	1	2	0.5677869021892548	1	0	27	0	0	1
1807	frihed	1	3	0.31550484895706177	1	0	26	0	0	1
1808	frihed	1.a	2	0.6107509434223175	0	0	1	0	0	1
1809	frihed	1.a	3	0.708201140165329	0	0	0	0	0	1
1810	frihed	2	3	0.6327776312828064	1	0	1	0	0	1
1811	frikende	1	1.a	0.37725013494491577	4	0	2	1	0	0
1812	frimærke	1	1.a	0.3861117362976074	1	0	11	1	1	1
1813	fristelse	1	2	0.7955300360918045	0	0	8	0	0	1
1814	frivillig	1	2	0.30266237258911133	0	0	10	0	0	1
1815	frivillig	1	2.a	0.5712438225746155	0	0	5	0	0	1
1816	frivillig	2	2.a	0.5078893899917603	0	0	5	1	0	0
1817	frokost	1	1.a	0.49349385499954224	0	0	4	1	0	1
1818	frokost	1	2	0.14017212390899658	1	0	1	0	0	0
1819	frokost	1.a	2	0.43832653760910034	0	0	5	0	0	1
1820	front	1	2	0.7149661779403687	1	0	1	0	0	1
1821	front	1	3	0.6861131489276886	0	0	0	0	0	1
1822	front	1	4	0.6729777455329895	0	0	0	0	0	1
1823	front	2	3	0.2987433671951294	0	0	1	0	0	1
1824	front	2	4	0.6269554793834686	0	0	1	0	0	1
1825	front	3	4	0.6332038640975952	0	0	0	0	0	1
1826	frontlinje	1	1.a	0.6221469938755035	0	0	1	1	1	1
1827	frossen	1	2	0.5240410268306732	2	0	4	0	0	1
1828	frue	1.a	1.b	0.6148504018783569	0	0	8	1	0	0
1829	frue	1.a	2	0.6915165483951569	0	0	1	0	0	1
1830	frue	1.b	2	0.5027183592319489	0	0	7	0	0	1
1831	frugt	1	1.a	0.3897380232810974	2	0	1	1	0	0
1832	frugt	1	3	0.6295498311519623	0	0	5	0	0	1
1833	frugt	1.a	3	0.6636584103107452	0	0	4	0	0	1
1834	frygt	1	1.a	0.3683794140815735	3	0	11	1	0	1
1835	frygte	1	1.b	0.21847319602966309	2	1	13	1	0	1
1836	fryse	1	2	0.4606340527534485	1	0	3	0	0	1
1837	fryse	1	2.a	0.49804115295410156	1	0	2	0	0	1
1838	fryse	1	2.b	0.6003341972827911	0	0	5	0	1	1
1839	fryse	1	3	0.49057716131210327	0	0	3	0	0	1
1840	fryse	2	2.a	0.2415599226951599	2	0	1	1	0	1
1841	fryse	2	2.b	0.5660004317760468	0	0	2	1	1	1
1842	fryse	2	3	0.5757178366184235	0	0	0	0	0	1
1843	fryse	2.a	2.b	0.62179896235466	0	0	3	1	1	1
1844	fryse	2.a	3	0.4806540608406067	0	0	1	0	0	1
1845	fryse	2.b	3	0.6468429267406464	0	0	2	0	1	1
1846	frækhed	1	2	0.7140511572360992	2	0	1	0	0	1
1847	frækhed	1	2.a	0.6754779517650604	0	0	1	0	0	1
1848	frækhed	2	2.a	0.620065838098526	0	0	0	1	0	1
1849	frø	1	1	0.7039866745471954	1	0	1	1	0	0
1850	frø	1	1.a	0.7399417161941528	1	0	0	1	0	0
1851	frø	1	1.b	0.8725227564573288	0	0	0	1	1	1
1852	frø	1	1.a	0.6565828621387482	3	0	1	1	0	0
1853	frø	1	1.b	0.6215181946754456	0	0	1	1	1	1
1854	frø	1.a	1.b	0.9166017770767212	0	0	0	1	1	1
1855	fuldstændig	1	2	0.6520240008831024	1	0	9	0	0	1
1856	funktion	1	1.a	0.4129347801208496	0	0	1	1	0	1
1857	funktion	1	2	0.612863302230835	0	0	6	0	0	1
1858	funktion	1	3	0.31950998306274414	0	0	2	0	0	1
1859	funktion	1.a	2	0.6392242908477783	0	0	5	0	0	1
1860	funktion	1.a	3	0.49246448278427124	0	0	3	0	0	1
1861	funktion	2	3	0.5412327647209167	0	0	8	0	0	1
1862	funktionel	1	2	0.46362221240997314	0	0	2	0	0	1
1863	fysik	1	1.a	0.3681113123893738	4	0	12	1	0	1
1864	fysik	1	2	0.4247834086418152	0	0	10	0	0	1
1865	fysik	1.a	2	0.48973268270492554	0	0	2	0	0	1
1866	fysisk	1	2	0.3569280505180359	0	0	13	0	0	1
1867	fysisk	1	2.a	0.26584112644195557	0	0	15	0	0	1
1868	fysisk	1	3	0.4164918065071106	0	0	13	0	0	1
1869	fysisk	2	2.a	0.40150195360183716	0	0	2	1	0	1
1870	fysisk	2	3	0.4678690433502197	0	0	0	0	0	1
1871	fysisk	2.a	3	0.4732561707496643	0	0	2	0	0	1
1872	får	1	1.a	0.4180910587310791	2	0	2	1	0	0
1873	fælde	1	1.a	0.5397422015666962	0	0	5	1	1	1
1874	fælles	1	1.a	0.2795674204826355	2	0	5	1	0	0
1875	fælles	1	1.b	0.22847098112106323	2	0	6	1	0	0
1876	fælles	1.a	1.b	0.38202089071273804	2	0	1	1	0	0
1877	fængsel	1	2	0.09578078985214233	0	0	0	0	0	1
1878	fængsle	1	1.a	0.7133206427097321	4	1	12	1	0	0
1879	fængsle	1	2	0.8217925280332565	0	0	13	0	0	1
1880	fængsle	1.a	2	0.8053927570581436	0	0	1	0	0	1
1881	fænomen	1	2	0.27776920795440674	1	0	7	0	0	1
1882	fæstne	1	1.a	0.5937968492507935	1	0	0	1	1	1
1883	fæstne	1	1.b	0.4935947060585022	1	0	0	1	1	1
1884	fæstne	1.a	1.b	0.6473279297351837	0	0	0	1	2	1
1885	fætter	1	2	0.40353238582611084	2	0	2	0	0	1
1886	føde	1	1.a	0.2920815348625183	0	1	7	1	0	0
1887	fødsel	1	1.a	0.49626970291137695	0	0	9	1	0	0
1888	fødselsdag	1	1.a	0.15604746341705322	0	0	7	1	0	1
1889	født	2	3	0.7780628949403763	0	0	0	0	0	0
1890	født	2	3.a	0.3575630187988281	0	0	1	0	0	0
1891	født	2	4	0.5063608884811401	0	0	2	0	0	1
1892	født	2	5	0.5803176462650299	0	0	2	0	0	1
1893	født	3	3.a	0.6551987528800964	0	0	1	1	0	0
1894	født	3	4	0.6945715844631195	0	0	2	0	0	1
1895	født	3	5	0.5080370604991913	0	0	2	0	0	1
1896	født	3.a	4	0.5207900404930115	0	0	3	0	0	1
1897	født	3.a	5	0.6309596002101898	0	0	3	0	0	1
1898	født	4	5	0.48231327533721924	0	0	0	0	0	1
1899	føle	1	1.a	0.3545112609863281	0	0	7	1	1	1
1900	føle	1	2	0.3524867296218872	1	1	5	0	0	1
1901	føle	1	3	0.2679367661476135	1	0	9	0	0	1
1902	føle	1	4	0.29233282804489136	0	0	5	0	0	1
1903	føle	1.a	2	0.4769901633262634	0	0	2	0	1	1
1904	føle	1.a	3	0.37371188402175903	0	0	16	0	1	0
1905	føle	1.a	4	0.46990305185317993	0	0	2	0	1	1
1906	føle	2	3	0.4378553032875061	0	0	14	0	0	1
1907	føle	2	4	0.4426771402359009	0	0	0	0	0	0
1908	føle	3	4	0.39719128608703613	0	0	14	0	0	1
1909	føler	1	2	0.679132491350174	0	0	5	0	0	1
1910	følge	1	1.a	0.056209564208984375	0	0	8	1	0	0
1911	følge	1	1	0.6330481171607971	0	0	5	1	0	0
1912	følge	1	1.a	0.6607136428356171	0	0	7	1	0	0
1913	følge	1	2	0.596811443567276	0	0	5	0	0	1
1914	følge	1.a	1	0.6048770844936371	0	0	13	1	0	0
1915	følge	1.a	1.a	0.609521359205246	0	0	15	1	0	0
1916	følge	1.a	2	0.5699694752693176	0	0	13	0	0	1
1917	følge	1	1.a	0.2494068145751953	3	0	2	1	0	0
1918	følge	1	2	0.6153523325920105	0	0	0	0	0	1
1919	følge	1.a	2	0.7224503755569458	0	0	2	0	0	1
1920	følsom	1	1.a	0.3886408805847168	0	0	6	1	0	0
1921	følsom	1	2	0.492961049079895	0	0	3	0	0	1
1922	følsom	1	3	0.41557228565216064	0	0	2	0	0	1
1923	følsom	1	3.a	0.5426152050495148	0	0	6	0	0	1
1924	følsom	1.a	2	0.6819219291210175	0	0	3	0	0	1
1925	følsom	1.a	3	0.6068657338619232	0	0	4	0	0	1
1926	følsom	1.a	3.a	0.7246420085430145	0	0	0	0	0	1
1927	følsom	2	3	0.6193715631961823	0	0	1	0	0	1
1928	følsom	2	3.a	0.6169202923774719	0	0	3	0	0	1
1929	følsom	3	3.a	0.5914547145366669	0	0	4	1	0	0
1930	før	1	2	0.5929709076881409	0	0	11	0	0	1
1931	før	1	2.a	0.4282899498939514	0	0	12	0	0	1
1932	før	2	2.a	0.45886021852493286	0	0	1	1	0	1
1933	fører	1	2	0.3543229103088379	2	0	1	0	0	1
1934	føring	2	3	0.809545487165451	0	0	4	0	0	1
1935	første	1	1.a	0.6845991611480713	0	0	11	1	0	1
1936	første	1	1.c	0.6862521767616272	0	0	13	1	0	0
1937	første	1	2	0.5783461034297943	0	0	13	0	0	1
1938	første	1	4	0.4962489604949951	0	0	12	0	0	1
1939	første	1.a	1.c	0.6119629740715027	0	0	2	1	0	1
1940	første	1.a	2	0.5510871708393097	0	0	2	0	0	1
1941	første	1.a	4	0.7670911848545074	0	0	1	0	0	1
1942	første	1.c	2	0.6745433211326599	0	0	0	0	0	1
1943	første	1.c	4	0.6404220759868622	0	0	1	0	0	1
1944	første	2	4	0.6935381889343262	0	0	1	0	0	1
1945	gab	1	1.a	0.3094402551651001	3	0	4	1	0	0
1946	gab	1	2	0.6273454129695892	0	0	5	0	0	1
1947	gab	1	3	0.3099658489227295	0	0	6	0	0	1
1948	gab	1	4	0.5423923134803772	0	0	6	0	0	1
1949	gab	1.a	2	0.7827611565589905	0	0	1	0	0	1
1950	gab	1.a	3	0.40270620584487915	0	0	2	0	0	1
1951	gab	1.a	4	0.7619473189115524	0	0	2	0	0	1
1952	gab	2	3	0.6376953721046448	0	0	1	0	0	1
1953	gab	2	4	0.554431676864624	0	0	1	0	0	1
1954	gab	3	4	0.4791872501373291	0	0	0	0	0	1
1955	gabe	1	1.a	0.505296528339386	0	0	1	1	0	1
1956	gabe	1	2	0.5963466167449951	0	0	0	0	0	1
1957	gabe	1	2.b	0.635630190372467	0	0	2	0	0	1
1958	gabe	1.a	2	0.41975969076156616	0	0	1	0	0	1
1959	gabe	1.a	2.b	0.6707539856433868	0	0	3	0	0	1
1960	gabe	2	2.b	0.5827654004096985	0	0	2	1	0	1
1961	gade	1	1.a	0.5205288529396057	0	1	20	1	0	0
1962	gade	1	1.c	0.543321281671524	3	0	18	1	0	1
1963	gade	1.a	1.c	0.703259289264679	0	0	2	1	0	1
1964	gaffel	1	2	0.6118288338184357	2	0	2	0	0	1
1965	gal	1	1.b	0.6289674341678619	0	0	6	1	0	0
1966	gal	1	2	0.7866426259279251	0	0	1	0	0	1
1967	gal	1	3	0.6957933902740479	1	0	9	0	0	1
1968	gal	1	4	0.6841624677181244	0	0	0	0	0	1
1969	gal	1.b	2	0.582623153924942	0	0	5	0	0	1
1970	gal	1.b	3	0.5737043023109436	0	0	15	0	0	1
1971	gal	1.b	4	0.5932181477546692	0	0	6	0	0	1
1972	gal	2	3	0.590082585811615	0	0	10	0	0	1
1973	gal	2	4	0.4620019197463989	0	0	1	0	0	1
1974	gal	3	4	0.5023753941059113	0	0	9	0	0	1
1975	galleri	1	1.a	0.37748032808303833	0	0	3	1	0	0
1976	galleri	1	2	0.5954388082027435	0	0	2	0	0	1
1977	galleri	1	4	0.6156046688556671	3	0	2	0	0	1
1978	galleri	1	4.a	0.5808303356170654	0	0	2	0	0	1
1979	galleri	1.a	2	0.4726652503013611	0	0	1	0	0	1
1980	galleri	1.a	4	0.7044264674186707	0	0	1	0	0	1
1981	galleri	1.a	4.a	0.496890127658844	0	0	1	0	0	1
1982	galleri	2	4	0.7413783371448517	0	0	0	0	0	1
1983	galleri	2	4.a	0.7146649658679962	0	0	0	0	0	1
1984	galleri	4	4.a	0.5036453306674957	0	0	0	1	0	0
1985	garanti	1	1.a	0.39592576026916504	0	0	3	1	0	0
1986	garanti	1	1.b	0.5300596058368683	1	0	0	1	0	1
1987	garanti	1.a	1.b	0.3900340795516968	0	0	3	1	0	1
1988	garderobe	1	2	0.12135958671569824	3	0	2	0	0	1
1989	garderobe	1	3	0.5142142474651337	1	0	3	0	0	1
1990	garderobe	2	3	0.6797168254852295	1	0	1	0	0	1
1991	gas	1	3	0.572157472372055	2	0	1	0	0	1
1992	gas	1	4	0.6858226954936981	0	0	1	0	0	1
1993	gas	3	4	0.6884438097476959	0	0	0	0	0	1
1994	gave	1	2	0.5379350483417511	0	0	13	0	0	1
1995	gear	2	2.a	0.13421911001205444	0	0	0	1	0	0
1996	gear	2	3	0.35608339309692383	4	0	1	0	0	1
1997	gear	2.a	3	0.3525161147117615	0	0	1	0	0	1
1998	ged	1	2	0.7337018251419067	1	0	0	0	0	1
1999	geled	1	1.a	0.2717974781990051	2	0	0	1	1	1
2000	gemme	1	2	0.5447773635387421	3	0	5	0	0	1
2001	gemme	1	2.a	0.5288322865962982	0	0	2	0	0	1
2002	gemme	2	2.a	0.5511386394500732	0	0	3	1	0	0
2003	gen	1	2	0.5878139436244965	0	0	0	0	0	1
2004	general	1	1.a	0.3246738910675049	3	0	2	1	0	0
2005	generation	1	1.a	0.5855939090251923	0	0	6	1	0	1
2006	generation	1	2	0.415191113948822	0	0	2	0	0	1
2007	generation	1	2.a	0.4446023106575012	0	0	5	0	0	1
2008	generation	1.a	2	0.6560384035110474	0	0	8	0	0	1
2009	generation	1.a	2.a	0.7198667824268341	0	0	1	0	0	1
2010	generation	2	2.a	0.5596926510334015	1	0	7	1	0	0
2011	genfinde	1	2	0.2606186866760254	0	0	0	0	0	1
2012	genlyde	1	2	0.549270510673523	0	1	0	0	0	0
2013	gennembrud	1	2	0.4924430251121521	0	0	8	0	0	1
2014	genstand	1	2	0.4409645199775696	0	0	5	0	0	1
2015	genstand	1	3	0.5886362195014954	0	0	0	0	0	1
2016	genstand	2	3	0.5868595242500305	0	0	5	0	0	1
2017	gentage	1	1.a	0.40408390760421753	1	0	2	1	0	1
2018	geografi	1	2	0.5218327939510345	0	0	0	0	0	1
2019	gestus	1	1.a	0.5046020150184631	3	0	2	1	1	1
2020	gevinst	1	2	0.5404183268547058	0	0	5	0	0	1
2021	giftig	1	1.a	0.6881027817726135	0	0	7	1	1	0
2022	given	1	2	0.46631908416748047	0	0	2	0	0	1
2023	given	1	2.a	0.5469551682472229	0	0	4	0	0	1
2024	given	2	2.a	0.5334551632404327	0	0	6	1	0	0
2025	glas	1	2	0.31894761323928833	1	0	5	0	0	1
2026	glas	1	2.a	0.4197400212287903	0	0	4	0	0	1
2027	glas	2	2.a	0.424671471118927	0	0	9	1	0	1
2028	glat	1	1.a	0.39260345697402954	0	0	5	1	1	1
2029	glat	1	2	0.47242194414138794	2	0	2	0	0	1
2030	glat	1	2.b	0.6120659112930298	0	0	4	0	1	1
2031	glat	1.a	2	0.6085546314716339	0	0	3	0	1	1
2032	glat	1.a	2.b	0.5942688584327698	0	0	1	0	2	1
2033	glat	2	2.b	0.5760981440544128	0	0	2	1	1	1
2034	glemme	1	1.a	0.3705464005470276	1	1	5	1	0	0
2035	glemme	1	3	0.40532994270324707	0	0	1	0	0	1
2036	glemme	1.a	3	0.357604444026947	0	0	6	0	0	1
2037	glide	1	1.a	0.45701301097869873	0	0	3	1	1	0
2038	glide	1	1.b	0.3743179440498352	1	0	5	1	1	1
2039	glide	1	2	0.16106468439102173	4	1	6	0	0	1
2040	glide	1	2.a	0.4769360423088074	1	0	8	0	0	1
2041	glide	1.a	1.b	0.5967554152011871	0	0	2	1	2	1
2042	glide	1.a	2	0.4307401776313782	0	0	3	0	1	1
2043	glide	1.a	2.a	0.4930539131164551	0	0	5	0	1	1
2044	glide	1.b	2	0.3661167025566101	1	0	1	0	1	1
2045	glide	1.b	2.a	0.5203281044960022	0	0	3	0	1	1
2046	glide	2	2.a	0.4669697880744934	1	0	2	1	0	1
2047	glimt	1	1.a	0.38693398237228394	2	0	5	1	0	1
2048	glæde	1	2	0.39033788442611694	0	0	11	0	0	1
2049	glød	1	1.a	0.5707222819328308	0	0	5	1	1	1
2050	glød	1	1.c	0.591018795967102	0	0	5	1	1	1
2051	glød	1.a	1.c	0.6457677483558655	0	0	0	1	2	1
2052	gode	1	1.a	0.530865490436554	0	0	2	1	0	1
2053	godhed	1	2	0.7253594398498535	0	0	0	0	0	0
2054	godhed	1	3	0.758766233921051	0	0	0	0	0	0
2055	godhed	1	4	0.817805290222168	0	0	0	0	0	0
2056	godhed	2	3	0.3835061192512512	0	0	0	0	0	0
2057	godhed	2	4	0.633804440498352	0	0	0	0	0	0
2058	godhed	3	4	0.7705802470445633	0	0	0	0	0	0
2059	goutere	1	2	0.5245398879051208	0	0	0	0	0	0
2060	grafisk	1	2	0.7112198770046234	0	0	3	0	0	0
2061	grafisk	1	3	0.5313861966133118	0	0	2	0	0	1
2062	grafisk	1	4	0.5885884463787079	0	0	3	0	0	1
2063	grafisk	2	3	0.631932407617569	0	0	5	0	0	1
2064	grafisk	2	4	0.4637923240661621	0	0	6	0	0	1
2065	grafisk	3	4	0.6374958455562592	0	0	1	0	0	1
2066	grammatik	1	1.a	0.5663804709911346	0	0	3	1	0	1
2067	granat	1	2.a	0.7027000188827515	2	0	0	0	0	1
2068	granske	1	1.a	0.3783261179924011	0	0	1	1	0	0
2069	gren	1	1.b	0.5855211913585663	0	0	9	1	0	1
