0	lemma	bet_1	bet_2	cosine	onto	frame	score	main_sense	figurative	label
1125	drukne	1.a	2.b	0.3808903694152832	0	0	1	0	1	1
1126	drukne	2	2.a	0.371648371219635	0	0	6	1	2	0
1127	drukne	2	2.b	0.4091110825538635	1	0	7	1	2	1
1128	drukne	2.a	2.b	0.39850103855133057	0	0	1	1	2	1
1129	dryppe	1	1.a	0.5242275595664978	1	0	1	1	0	1
1130	dryppe	1	1.b	0.4459461569786072	1	1	1	1	0	1
1131	dryppe	1.a	1.b	0.4855729341506958	2	0	0	1	0	1
1132	dråbe	1	1.a	0.3655989170074463	0	0	0	1	1	1
1133	dråbe	1	2	0.17590093612670898	2	0	0	0	0	1
1134	dråbe	1.a	2	0.3205525875091553	0	0	0	0	1	1
1135	dræbe	1	1.a	0.3267008662223816	0	1	7	1	1	1
1136	drøm	1	2	0.4553525447845459	2	0	3	0	0	1
1137	drøm	1	2.a	0.4810205101966858	0	0	2	0	0	1
1138	drøm	1	3	0.5336081683635712	0	0	5	0	0	1
1139	drøm	2	2.a	0.07935214042663574	0	0	5	1	0	0
1140	drøm	2	3	0.2533729076385498	0	0	8	0	0	1
1141	drøm	2.a	3	0.20939761400222778	0	0	3	0	0	1
1142	drømmeri	1	2	0.787825882434845	0	0	1	0	0	1
1143	du	1	1.a	0.21834105253219604	0	2	0	1	0	1
1144	dum	1	1.a	0.2291753888130188	2	0	5	1	0	0
1145	dum	1	1.b	0.4244586229324341	2	0	1	1	0	0
1146	dum	1	2	0.27856141328811646	2	0	5	0	0	1
1147	dum	1.a	1.b	0.5185589790344238	2	0	4	1	0	0
1148	dum	1.a	2	0.24811077117919922	2	0	0	0	0	1
1149	dum	1.b	2	0.4974193572998047	2	0	4	0	0	1
1150	dyd	1	1.a	0.5793786346912384	1	0	12	1	0	0
1151	dygtig	1	1.a	0.38276517391204834	0	0	13	1	0	0
1152	dygtighed	1	1.a	0	2	0	7	1	0	0
1153	dykke	1	1.a	0	2	1	1	1	0	1
1154	dykke	1	2	0.31651991605758667	2	0	1	0	0	1
1155	dykke	1.a	2	0.31651991605758667	3	0	0	0	0	1
1156	dynamisk	1	1.a	0.3870033621788025	1	0	7	1	0	0
1157	dyne	1	1.a	0.5848054885864258	0	0	17	1	1	1
1158	dyne	1	1.b	0.3311914801597595	0	0	19	1	1	1
1159	dyne	1.a	1.b	0.4033406972885132	0	0	2	1	2	1
1160	dyr	1	1.a	0.49004048109054565	0	0	17	1	0	0
1161	dyr	1	1.b	0.49004048109054565	0	0	17	1	0	0
1162	dyr	1	1.c	0.28417807817459106	0	0	17	1	0	0
1163	dyr	1	2	0.30173248052597046	0	0	14	0	0	1
1164	dyr	1.a	1.b	0	0	0	0	1	0	0
1165	dyr	1.a	1.c	0.2694016098976135	0	0	0	1	0	0
1166	dyr	1.a	2	0.2674197554588318	0	0	3	0	0	1
1167	dyr	1.b	1.c	0.2694016098976135	0	0	0	1	0	0
1168	dyr	1.b	2	0.2674197554588318	0	0	3	0	0	1
1169	dyr	1.c	2	0.049337148666381836	0	0	3	0	0	1
1170	dyr	1	1.a	0.03647267818450928	2	0	15	1	0	0
1171	dyr	1	1.b	0.26432257890701294	1	0	15	1	0	1
1172	dyr	1	1.d	0.16617584228515625	1	0	14	1	1	1
1173	dyr	1	1.e	0.21962624788284302	0	0	15	1	1	1
1174	dyr	1.a	1.b	0.31704866886138916	1	0	0	1	0	1
1175	dyr	1.a	1.d	0.23438799381256104	1	0	1	1	1	1
1176	dyr	1.a	1.e	0.2291092872619629	0	0	0	1	1	1
1177	dyr	1.b	1.d	0.3616088032722473	1	0	1	1	1	1
1178	dyr	1.b	1.e	0.464908242225647	0	0	0	1	1	1
1179	dyr	1.d	1.e	0.34000760316848755	0	0	1	1	2	0
1180	dyreart	1	1.a	0.7740722447633743	2	0	3	1	0	0
1181	dåse	1	2	0	3	0	7	0	0	0
1182	dæk	1	2	0.17281121015548706	3	0	3	0	0	1
1183	dæk	1	2.a	0.1295272707939148	3	0	4	0	0	1
1184	dæk	2	2.a	0.22860115766525269	4	0	1	1	0	0
1185	dække	1	1.a	0.4190397262573242	0	0	1	1	1	1
1186	dø	1	1.a	0	2	0	15	1	1	1
1187	dø	1	1.b	0	2	0	15	1	1	1
1188	dø	1.a	1.b	0	2	0	0	1	2	0
1189	død	1	1.a	0	2	0	44	1	1	1
1190	dødelig	1	1.a	0.5936908423900604	0	0	2	1	0	1
1191	dødelig	1	2	0.586930125951767	0	0	2	0	0	1
1192	dødelig	1.a	2	0.6012555956840515	0	0	0	0	0	1
1193	døgn	1	2	0.2275373339653015	2	0	0	0	0	1
1194	dømme	1	1.a	0.2020796537399292	1	0	10	1	0	1
1195	dømme	1	1.b	0.23018908500671387	1	0	9	1	1	1
1196	dømme	1	2	0.2734532952308655	2	0	9	0	0	1
1197	dømme	1.a	1.b	0.211523175239563	2	0	1	1	1	1
1198	dømme	1.a	2	0.2666817307472229	1	0	1	0	0	1
1199	dømme	1.b	2	0.311237096786499	2	0	0	0	1	1
1200	dør	1	1.a	0.5653021931648254	0	0	16	1	1	1
1201	dør	1	2	0.17690116167068481	1	0	0	0	0	1
1202	dør	1.a	2	0.37937450408935547	0	0	16	0	1	1
1203	døv	1	1.a	0.4851111173629761	1	0	9	1	1	1
1204	effekt	1	1.a	0.05549126863479614	0	0	6	1	0	1
1205	effekt	1	3	0.15705746412277222	0	0	6	0	0	1
1206	effekt	1.a	3	0.129572331905365	0	0	0	0	0	1
